authors,text
2,you still mad at me?  you were pissed last night. 
2,Subject: you better be getting excited about dinner.  i'm not taking you if youaren't.
2,i got home fine.  what was the name of that book you told me about?  was it the 4th deminsion?
2,why not?  you don't like those things?  you get penis straws and everything.
2,nothing happened with either.  so what is up with the divorced girl?  do you know her?   
2,Subject:RE:i might try and sneak away to watch the game.  are you going to woodrow's? so what ever happened with that girl jill or the divorced girl?  did you
2,"sorry i didn't make it over sat, i passed out.  how was sat?   "
2,"Subject:RE:nice, i'm sure you will.  i'll be sure not to answer my phone."
2,Subject: RE:yeah.  i am going to a dinner at pappas steakhouse and then going to party.
2,"Subject:  RE:   i know, i am out of control. are you going out?"
2,Subject: RE:   party girl
2,Subject:  RE:      sleeping.
2,Subject: RE:      what are you doing tonight?
2,Subject:  RE:         that shouldn't be a problem.
2,Subject: RE:         don't worry.  you and jen just need to be ready to party.
2,"Subject:  RE:            good, glad you're excited.  don't forget to bring some fun   stuff"
2,Subject: RE:            i will.  i will sleep in the middle.  sat is going to be the
2,Subject:  RE:               i did not.  i got up and when i came back you were sleeping         happily
2,Subject: RE:               i slept on the edge.  you kept tugging on the covers and
2,"Subject:  RE:                  whatever, you were taking up the whole entire bed last   night"
2,Subject: RE:                  stay at your place even though you are a bed hog
2,Subject:  RE:                     what's that?
2,Subject: RE:                     yep.  looks like i found the formula.
2,Subject:  RE:                        are you having a better day today?
2,Subject: RE:                        you are so mean.  why can't you be sweet like me?
2,"Subject:  RE:                           whatever, i know you were kidding, so was i."
2,Subject: RE:                           just kidding.  you need to relax a little.
2,Subject:  RE:                              you are a jerk
2,Subject: RE:                              i am going to the strip club.  do you want to
2,Subject:  RE:                                  you'll be fine
2,Subject: RE:                                 i resent that too
2,Subject:  RE:                                    why? it's true.  i resent the fact that      you
2,Subject: RE:                                    i resent that last comment
2,"Subject:  RE:                                       exactly, see, worthless."
2,Subject: RE:                                       i am gonna buy you a bmw
2,"Subject:  RE:                                          whatever, from now on i just   won't"
2,Subject: RE:                                          it is so easy b/c you get all
2,Subject:  RE:                                             you love trying to get on my      nerves
2,Subject: RE:                                             you have such a temper.
2,"Subject:  RE:                                                matt, it's cool.  i was   just"
2,Subject: RE:                                                just chill girl.
2,"Subject:  RE:                                                   i'm not getting worked   up,"
2,Subject: RE:                                                   it isn't that big of a
2,"Subject:  RE:                                                      no, i'm not.  by the      way, i"
2,are your boys ready to get rolled sat. night?
2,oy vey
2,i applied at house of pies last night. 
2,"Subject:RE:so, why don't you start looking for a new job."
2,Subject: RE:the stock is below $10 and the company might go bankrupt.
2,Subject:  RE:   no it's not.  don't be so negative.
2,Subject: RE:   looks like becoming a waiter is a better possibility every day.
2,"Subject:  RE:      whatever, you're the perverted old man."
2,Subject: RE:      you love it when i come over.  i satisfy your appetitie for lovin.
2,"Subject:  RE:         very funny.  whatever, you had plenty of covers.   if you're so         miserable"
2,"Subject: RE:         that isn't snoring, that is the sound of my teeth chattering b/c i"
2,"Subject:  RE:            how would you know, you always fall asleep in like 2 seconds.   you"
2,what is up?  this weekend i am going to n.o. for a wedding.  what are you up to?  did you have fun on sat?  i had a good time.  are you going out tonight?  i think we might hit up milagro.   
2,"Subject: hey Matt!  what's going on?  got any big plans for this weekend besides watching the LSU game? This message (including any attachments) contains confidential information intended for a specific individual and purpose, and is protected by law.  If you are not the intended recipient, you should delete this message.  Any disclosure, copying, or distribution of this message, or the taking of any action based on it, is strictly prohibited."
2, From: kevin.a.boone@accenture.com@ENRON [mailto:IMCEANOTES-kevin+2Ea+2Eboone+40accenture+2Ecom+40ENRON@ENRON.com]
2,what time do you want to leave tomorrow?  around noon? 
2,yeah.  it is math. 
2,Subject:RE:what is that?  you think you're better than the dog?
2,Subject: RE:me > dog
2,"Subject:  RE:   alright, i guess i'll have to let you see it just so i can prove i am   not"
2,Subject: RE:   i guess i do but i wouldn't be suprised either way.  you can show me it
2,Subject:  RE:      i don't know.  why are you asking me all these questions about it?   do
2,Subject: RE:      how many ounces does that little runt bailey weigh?
2,Subject:  RE:         i am not lying.  i know i said yesterday that i got a poodle but i      was
2,Subject: RE:         now i know you are lying.  yesterday the lie was about a poodle.
2,"Subject:  RE:            i didn't get a poodle, poodles are worthless dogs.  i got a         chihuahua."
2,Subject: RE:            what color is your poodle
2,"Subject:  RE:               ok, i will."
2,Subject: RE:               sweet.  you can start by picking up the tab at capital
2,"Subject:  RE:                  alright, not a problem.  i have lots of money to spend."
2,Subject: RE:                  both
2,Subject:  RE:                     pay for both of us or just me?
2,Subject: RE:                     pay more than i want.  so from now on you need to pay
2,"Subject:  RE:                        the dog is a couple of months old.  so, are you   going"
2,Subject: RE:                        i havent looked anymore.  i will look this weekend.
2,"Subject:  RE:                           whatever, you don't have to believe me but i did      get a"
2,Subject: RE:                           i don't believe you b/c i don't think you would
2,Subject:  RE:                              why don't you believe me?  i am not lying!
2,Subject: RE:                              stop lying
